receipt_id,date,total,store_id
7407,2022-08-18,62,2
7408,2022-11-04,28,1
7409,2021-02-28,5,1
7410,2021-03-06,24,2
7411,2023-09-30,19,1
7412,2022-09-04,10,2
7413,2023-10-24,62,1
7414,2020-03-03,29,2
7415,2024-01-18,86,2
7416,2021-01-09,40,1
7417,2022-04-30,5,2
7418,2021-12-06,47,1
7419,2022-10-10,51,1
7420,2021-03-14,15,1
7421,2021-09-20,45,1
7422,2023-07-06,53,2
7423,2023-07-13,21,2
7424,2020-05-05,88,2
7425,2020-06-14,1,2
7426,2022-10-22,12,2
7427,2020-07-25,6,1
7428,2020-02-08,44,2
7429,2023-04-02,13,1
7430,2020-04-03,4,2
7431,2022-09-27,40,2
7432,2021-07-29,36,2
7433,2023-08-17,67,2
7434,2022-04-19,25,2
7435,2021-12-19,67,2
7436,2024-02-23,3,2
7437,2023-10-12,8,2
7438,2022-01-25,79,1
7439,2023-10-01,12,2
7440,2020-12-24,10,1
7441,2020-10-06,15,2
7442,2024-02-18,20,1
7443,2022-07-10,48,1
7444,2022-02-10,49,2
7445,2023-08-24,97,1
7446,2020-09-20,59,1
7447,2021-11-04,92,1
7448,2022-07-06,90,1
7449,2022-01-27,87,2
7450,2023-06-30,63,2
7451,2022-06-09,8,2
7452,2022-09-10,59,1
7453,2020-01-16,20,1
7454,2021-10-31,40,1
7455,2023-12-15,58,2
7456,2022-09-12,36,1
7457,2023-03-26,28,2
7458,2021-06-10,24,1
7459,2021-01-03,102,2
7460,2021-05-29,33,2
7461,2023-01-21,47,1
7462,2023-11-12,68,1
7463,2021-12-25,30,1
7464,2021-07-01,56,1
7465,2022-09-26,45,2
7466,2023-10-10,12,2
7467,2020-08-14,72,1
7468,2021-07-11,25,2
7469,2022-09-29,75,2
7470,2023-12-01,56,1
7471,2022-05-13,31,2
7472,2021-05-25,37,2
7473,2022-06-19,40,1
7474,2023-10-25,8,2
7475,2023-10-26,42,2
7476,2021-08-28,12,1
7477,2021-06-30,26,2
7478,2020-09-13,4,1
7479,2022-05-14,2,2
7480,2021-03-05,83,2
7481,2023-05-04,76,1
7482,2021-05-22,28,2
7483,2020-03-08,52,1
7484,2022-06-18,51,2
7485,2021-08-24,12,2
7486,2020-08-23,68,1
7487,2021-01-30,66,1
7488,2021-03-17,29,1
7489,2023-12-29,68,1
7490,2020-03-25,17,1
7491,2022-06-16,43,1
7492,2022-04-28,80,1
7493,2020-04-30,13,2
7494,2020-06-10,61,1
7495,2022-05-15,10,1
7496,2020-02-22,63,1
7497,2023-09-04,25,1
7498,2020-05-30,117,2
7499,2023-02-21,78,2
7500,2021-01-16,40,2
7501,2023-06-13,75,1
7502,2023-08-26,82,1
7503,2022-05-26,60,2
7504,2022-07-19,24,2
7505,2021-02-07,58,1
7506,2022-07-04,62,2
7507,2021-08-12,48,2
7508,2023-12-21,42,2
7509,2020-03-09,118,1
7510,2020-07-17,82,1
7511,2021-11-02,4,2
7512,2022-12-30,12,2
7513,2020-04-23,22,1
7514,2022-05-25,97,1
7515,2021-01-25,3,1
7516,2020-12-15,44,2
7517,2020-03-11,26,2
7518,2021-11-21,85,1
7519,2021-01-27,55,2
7520,2022-09-05,4,1
7521,2021-02-22,59,1
7522,2020-08-12,29,1
7523,2020-02-25,30,1
7524,2023-04-23,57,1
7525,2023-08-08,22,2
7526,2020-03-15,11,2
7527,2022-01-09,43,1
7528,2022-09-21,26,1
7529,2020-07-28,11,1
7530,2024-02-29,9,1
7531,2022-07-29,27,2
7532,2023-07-11,8,1
7533,2023-06-07,70,2
7534,2023-07-23,24,1
7535,2023-03-21,16,1
7536,2020-08-24,55,1
7537,2024-02-11,11,1
7538,2021-05-04,4,2
7539,2020-01-05,16,2
7540,2022-04-01,56,2
7541,2023-07-20,51,1
7542,2020-10-11,98,2
7543,2023-08-22,26,2
7544,2022-08-15,82,1
7545,2023-09-23,31,2
7546,2023-05-19,72,1
7547,2021-10-27,12,1
7548,2024-02-12,21,2
7549,2020-10-26,61,2
7550,2020-08-11,85,2
7551,2021-09-17,32,2
7552,2020-06-15,18,1
7553,2022-08-12,35,1
7554,2023-06-09,80,2
7555,2021-01-01,53,1
7556,2021-04-01,30,1
7557,2021-08-25,60,1
7558,2021-12-03,22,1
7559,2021-11-10,64,1
7560,2021-03-18,48,1
7561,2021-07-02,24,1
7562,2022-11-29,24,2
7563,2022-08-16,53,1
7564,2023-02-23,20,1
7565,2020-07-22,37,1
7566,2020-09-18,57,1
7567,2023-02-22,35,2
7568,2023-02-18,74,2
7569,2021-10-19,74,2
7570,2023-09-13,22,1
7571,2021-06-19,32,1
7572,2022-01-02,3,2
7573,2024-01-19,6,2
7574,2021-03-19,21,1
7575,2021-03-02,8,2
7576,2021-04-02,3,1
7577,2020-12-17,31,1
7578,2023-09-02,30,1
7579,2022-10-13,86,1
7580,2021-06-25,5,2
7581,2022-11-17,79,2
7582,2022-12-15,40,2
7583,2020-10-28,42,1
7584,2020-11-17,80,1
7585,2021-04-21,43,1
7586,2020-10-02,59,1
7587,2022-10-30,97,2
7588,2020-07-18,2,1
7589,2021-04-16,19,2
7590,2023-09-17,6,1
7591,2021-03-04,4,2
7592,2022-03-27,92,2
7593,2022-08-26,4,2
7594,2020-08-30,20,2
7595,2022-09-30,72,2
7596,2021-11-18,43,2
7597,2023-12-22,17,1
7598,2023-02-04,54,1
7599,2023-01-25,10,2
7600,2021-02-18,72,1
7601,2022-07-12,43,2
7602,2024-01-03,41,2
7603,2021-01-16,70,1
7604,2020-10-20,24,1
7605,2020-01-26,24,1
7606,2022-09-25,90,2
7607,2020-10-29,84,2
7608,2022-04-01,30,1
7609,2021-07-20,73,1
7610,2023-10-16,36,1
7611,2020-01-12,21,1
7612,2020-10-26,17,1
7613,2023-05-31,16,1
7614,2020-12-31,37,1
7615,2023-04-18,62,1
7616,2020-05-18,36,2
7617,2023-09-06,65,2
7618,2022-05-01,18,1
7619,2021-06-16,53,2
7620,2022-11-01,33,2
7621,2023-05-20,39,1
7622,2023-09-08,36,1
7623,2022-12-01,56,2
7624,2022-10-24,29,2
7625,2022-06-27,94,2
7626,2022-04-10,11,2
7627,2022-02-19,42,2
7628,2020-12-22,24,1
7629,2020-07-05,85,1
7630,2020-04-09,24,2
7631,2020-01-27,18,2
7632,2020-12-08,30,2
7633,2022-10-01,83,1
7634,2022-01-10,5,2
7635,2020-01-15,114,2
7636,2020-04-03,4,2
7637,2021-10-19,4,1
7638,2021-01-28,13,1
7639,2020-01-05,60,1
7640,2022-02-25,109,2
7641,2020-02-10,75,2
7642,2023-11-14,3,1
7643,2023-05-21,49,1
7644,2021-04-13,20,1
7645,2021-10-14,38,2
7646,2020-09-30,55,2
7647,2021-07-10,12,1
7648,2021-01-25,56,2
7649,2021-11-05,29,2
7650,2022-11-17,37,1
7651,2022-09-30,21,1
7652,2023-05-02,78,1
7653,2022-11-12,40,2
7654,2020-06-12,15,1
7655,2021-04-07,61,1
7656,2021-06-21,31,2
7657,2020-02-06,69,1
7658,2021-04-13,35,2
7659,2022-12-28,75,1
7660,2022-05-30,31,2
7661,2022-04-12,45,2
7662,2021-05-26,28,2
7663,2022-11-12,8,2
7664,2020-10-02,35,2
7665,2023-08-03,60,1
7666,2022-02-06,23,1
7667,2021-04-23,21,1
7668,2023-09-27,61,2
7669,2020-05-04,25,1
7670,2020-10-22,56,1
7671,2021-12-22,28,2
7672,2021-04-04,80,2
7673,2020-07-01,37,1
7674,2022-07-27,103,1
7675,2020-09-11,56,2
7676,2022-08-14,15,1
7677,2023-03-04,22,1
7678,2023-10-06,45,1
7679,2024-02-03,20,2
7680,2023-08-13,70,1
7681,2022-10-03,29,2
7682,2021-08-02,53,2
7683,2021-05-08,1,2
7684,2023-11-25,74,1
7685,2023-05-20,9,1
7686,2023-12-14,36,2
7687,2022-07-22,48,2
7688,2021-03-01,75,2
7689,2020-01-12,37,2
7690,2022-08-12,54,2
7691,2022-03-01,46,1
7692,2022-12-30,10,2
7693,2021-12-03,13,2
7694,2023-07-13,32,2
7695,2020-10-31,36,2
7696,2020-01-30,16,2
7697,2021-10-27,75,1
7698,2023-11-07,58,1
7699,2020-10-17,15,2
7700,2023-11-06,86,2
7701,2023-09-08,61,2
7702,2021-07-16,93,2
7703,2023-10-02,34,1
7704,2021-02-02,45,2
7705,2023-07-05,21,2
7706,2020-02-22,22,1
7707,2023-06-24,78,2
7708,2022-10-13,2,2
7709,2022-11-07,4,1
7710,2022-07-16,93,2
7711,2022-01-18,5,2
7712,2021-08-31,30,1
7713,2021-06-02,6,2
7714,2022-07-18,5,1
7715,2020-08-24,44,2
7716,2020-12-25,6,1
7717,2023-01-12,63,2
7718,2022-12-01,36,1
7719,2020-05-30,15,2
7720,2022-06-13,32,1
7721,2021-03-07,44,1
7722,2021-06-27,90,1
7723,2022-06-16,103,2
7724,2020-02-13,93,2
7725,2020-11-29,24,2
7726,2023-10-05,27,1
7727,2020-10-23,3,2
7728,2020-11-23,35,2
7729,2022-04-04,62,1
7730,2020-05-15,9,2
7731,2020-02-28,10,2
7732,2023-09-22,54,2
7733,2020-07-26,47,2
7734,2023-12-06,54,1
7735,2023-05-22,54,1
7736,2021-08-15,60,2
7737,2020-01-21,72,2
7738,2021-06-06,83,2
7739,2023-03-20,41,2
7740,2022-06-10,74,2
7741,2024-01-22,50,2
7742,2022-10-05,112,2
7743,2021-10-12,12,1
7744,2023-08-02,71,1
7745,2024-02-23,36,2
7746,2021-07-01,57,2
7747,2023-07-29,14,1
7748,2023-11-23,39,2
7749,2021-03-27,38,2
7750,2021-10-04,20,2
7751,2023-12-16,73,2
7752,2023-07-22,34,1
7753,2021-06-27,56,1
7754,2023-04-01,54,1
7755,2022-12-10,32,2
7756,2021-07-10,9,1
7757,2022-03-22,1,1
7758,2021-03-24,4,2
7759,2021-11-03,40,2
7760,2021-01-23,20,1
7761,2023-10-30,74,2
7762,2020-01-08,15,2
7763,2023-02-03,23,1
7764,2023-12-01,18,1
7765,2022-03-31,25,2
7766,2024-02-19,9,2
7767,2023-04-19,62,1
7768,2020-04-02,64,2
7769,2021-05-30,97,1
7770,2023-09-03,75,2
7771,2023-12-17,26,1
7772,2023-03-11,32,2
7773,2020-05-23,59,2
7774,2021-08-24,70,1
7775,2023-10-10,72,1
7776,2020-01-14,39,2
7777,2023-03-03,15,2
7778,2021-01-08,24,1
7779,2023-05-25,101,2
7780,2022-05-06,80,1
7781,2022-08-19,24,1
7782,2020-02-09,66,2
7783,2020-08-27,16,2
7784,2021-02-02,60,1
7785,2023-02-10,39,1
7786,2021-12-31,18,1
7787,2024-02-19,5,2
7788,2023-07-09,38,1
7789,2020-12-07,41,2
7790,2022-08-25,64,1
7791,2022-03-27,34,2
7792,2023-12-21,12,2
7793,2022-10-13,38,1
7794,2023-03-26,20,2
7795,2020-03-13,22,1
7796,2021-07-23,39,1
7797,2023-05-13,86,2
7798,2020-08-26,82,2
7799,2022-01-25,33,1
7800,2021-01-04,36,1
7801,2020-08-17,44,1
7802,2022-01-21,38,1
7803,2023-09-06,32,1
7804,2023-02-01,20,1
7805,2020-10-21,88,1
7806,2022-10-19,64,1
7807,2021-06-04,36,1
7808,2023-10-19,27,1
7809,2022-03-19,64,2
7810,2023-08-11,23,1
7811,2020-01-16,81,2
7812,2020-01-24,36,1
7813,2023-04-08,81,2
7814,2023-09-06,28,2
7815,2020-06-07,37,2
7816,2020-09-30,2,2
7817,2022-12-22,52,1
7818,2024-01-24,46,2
7819,2023-07-19,70,2
7820,2020-05-07,48,1
7821,2022-06-05,76,1
7822,2022-03-08,30,1
7823,2020-04-15,35,1
7824,2022-03-27,86,2
7825,2021-06-05,98,2
7826,2024-01-05,57,1
7827,2024-01-07,85,2
7828,2020-08-18,44,2
7829,2023-03-08,14,2
7830,2021-08-30,12,1
7831,2021-04-15,91,2
7832,2022-07-25,56,2
7833,2022-09-22,36,1
7834,2020-03-05,68,1
7835,2021-08-12,2,1
7836,2020-10-30,26,1
7837,2022-10-02,49,1
7838,2020-05-21,74,1
7839,2023-03-22,46,2
7840,2023-12-07,65,1
7841,2020-04-18,75,2
7842,2021-03-07,62,2
7843,2020-06-23,77,2
7844,2022-12-21,39,1
7845,2023-02-22,32,1
7846,2020-10-15,40,2
7847,2023-06-07,22,2
7848,2023-07-30,75,2
7849,2022-10-14,6,2
7850,2023-05-14,12,1
7851,2022-07-11,5,1
7852,2021-04-14,42,1
7853,2020-07-11,12,1
7854,2021-03-22,55,2
7855,2022-02-13,4,2
7856,2021-11-29,8,2
7857,2021-07-08,14,2
7858,2023-09-26,62,1
7859,2021-01-25,65,1
7860,2023-11-19,90,2
7861,2023-06-10,59,1
7862,2020-01-07,52,1
7863,2024-01-22,33,2
7864,2021-10-16,61,2
7865,2022-11-08,25,2
7866,2023-09-03,89,2
7867,2023-02-09,36,1
7868,2023-06-08,82,2
7869,2022-08-30,28,1
7870,2023-05-13,71,1
7871,2021-01-12,66,2
7872,2023-03-23,30,1
7873,2020-10-06,17,1
7874,2022-07-27,16,1
7875,2021-04-27,48,1
7876,2020-07-17,48,1
7877,2021-07-24,28,2
7878,2022-06-15,28,2
7879,2020-04-10,42,2
7880,2021-03-09,44,2
7881,2022-03-13,44,2
7882,2020-03-06,25,1
7883,2021-02-14,64,1
7884,2023-04-21,96,2
7885,2021-12-28,37,1
7886,2022-11-15,35,1
7887,2022-11-23,112,2
7888,2021-04-30,15,1
7889,2021-09-02,27,1
7890,2020-07-10,48,2
7891,2021-11-28,32,1
7892,2020-01-29,20,1
7893,2022-12-07,29,1
7894,2023-03-12,66,1
7895,2023-01-07,18,2
7896,2022-12-22,48,2
7897,2022-12-13,5,2
7898,2021-11-11,82,2
7899,2023-03-02,29,2
7900,2022-03-04,48,1
7901,2021-10-05,2,2
7902,2021-03-17,38,1
7903,2021-03-11,30,2
7904,2021-11-23,48,2
7905,2020-12-06,28,2
7906,2021-09-19,18,2
7907,2022-04-07,24,2
7908,2022-07-11,89,1
7909,2023-05-16,6,2
7910,2023-03-26,3,1
7911,2021-04-18,70,2
7912,2022-04-19,20,1
7913,2022-06-16,82,2
7914,2021-12-31,71,1
7915,2021-07-02,89,1
7916,2022-06-10,47,2
7917,2024-01-15,52,2
7918,2022-09-27,109,1
7919,2022-07-10,14,2
7920,2023-10-02,81,1
7921,2024-02-20,45,1
7922,2021-08-15,30,1
7923,2021-08-11,23,2
7924,2020-02-03,81,1
7925,2023-09-20,41,2
7926,2021-10-06,30,1
7927,2021-09-28,12,1
7928,2022-08-21,40,1
7929,2020-12-17,64,1
7930,2023-06-11,36,1
7931,2022-06-14,92,1
7932,2023-03-15,102,1
7933,2021-03-08,8,1
7934,2022-04-28,10,2
7935,2021-01-10,60,1
7936,2023-07-24,89,1
7937,2021-02-22,75,2
7938,2022-06-03,45,1
7939,2020-08-14,9,2
7940,2021-11-17,12,1
7941,2022-07-06,22,2
7942,2020-09-15,97,1
7943,2022-06-16,37,1
7944,2022-07-12,51,2
7945,2020-01-31,14,2
7946,2023-09-14,66,1
7947,2022-06-18,70,2
7948,2024-02-23,6,2
7949,2023-01-16,77,1
7950,2023-03-30,19,2
7951,2022-12-05,95,2
7952,2022-07-23,27,1
7953,2023-03-07,18,2
7954,2023-02-08,65,1
7955,2021-05-10,52,2
7956,2023-12-12,78,2
7957,2021-03-27,28,2
7958,2024-02-10,32,1
7959,2021-06-13,93,1
7960,2022-10-16,25,2
7961,2022-05-31,8,2
7962,2023-04-12,2,2
7963,2021-03-26,124,1
7964,2020-01-28,14,2
7965,2020-08-31,24,2
7966,2020-03-21,7,1
7967,2020-12-04,47,2
7968,2023-05-10,24,2
7969,2021-12-15,6,2
7970,2021-01-31,76,1
7971,2020-08-14,41,2
7972,2021-08-19,6,1
7973,2022-11-13,8,1
7974,2023-12-01,31,2
7975,2022-02-18,43,2
7976,2024-01-30,88,2
7977,2022-01-21,12,1
7978,2023-11-18,33,2
7979,2023-02-07,66,2
7980,2021-05-10,36,1
7981,2023-12-04,50,2
7982,2022-12-10,36,1
7983,2022-06-18,30,2
7984,2022-08-22,17,1
7985,2022-11-07,14,1
7986,2020-06-08,27,1
7987,2023-03-05,41,2
7988,2021-12-16,56,1
7989,2020-10-22,36,1
7990,2022-03-14,66,1
7991,2021-12-23,50,1
7992,2023-06-13,5,2
7993,2023-03-20,54,1
7994,2021-01-21,35,1
7995,2021-10-14,6,1
7996,2020-09-22,56,1
7997,2023-05-27,55,2
7998,2020-04-30,68,2
7999,2023-10-28,50,1
8000,2022-01-08,45,1
8001,2020-08-27,19,2
8002,2021-01-02,21,2
8003,2022-02-14,57,1
8004,2021-03-06,7,1
8005,2023-12-13,7,1
8006,2020-06-03,48,2
8007,2020-10-14,65,1
8008,2023-05-30,14,1
8009,2022-07-24,35,1
8010,2023-06-11,92,1
8011,2022-11-15,8,2
8012,2022-05-06,102,1
8013,2023-10-09,2,2
8014,2023-09-23,44,2
8015,2020-12-17,34,2
8016,2021-07-16,15,1
8017,2021-02-24,112,2
8018,2022-07-27,46,2
8019,2022-07-25,50,1
8020,2023-08-07,9,2
8021,2020-06-11,46,1
8022,2020-01-01,108,2
8023,2022-03-07,33,1
8024,2020-09-12,6,2
8025,2022-06-07,16,2
8026,2022-08-26,102,2
8027,2021-05-01,96,1
8028,2023-09-21,24,1
8029,2023-04-02,24,1
8030,2021-11-13,100,2
8031,2021-11-14,45,2
8032,2023-10-19,28,1
8033,2022-08-02,22,2
8034,2021-02-19,109,2
8035,2023-02-05,6,2
8036,2021-08-23,40,2
8037,2021-09-09,47,2
8038,2023-01-22,84,1
8039,2020-11-06,27,2
8040,2020-09-10,18,1
8041,2023-04-10,5,1
8042,2023-12-19,21,2
8043,2020-07-16,29,2
8044,2023-07-04,81,1
8045,2021-10-19,35,1
8046,2021-11-26,89,2
8047,2022-12-14,4,2
8048,2022-02-06,20,1
8049,2023-04-05,52,2
8050,2023-07-14,32,2
8051,2021-08-21,93,1
8052,2021-12-29,45,2
8053,2023-10-18,31,2
8054,2022-12-23,25,1
8055,2022-03-21,67,2
8056,2024-02-09,18,2
8057,2023-01-08,6,2
8058,2020-09-10,42,1
8059,2022-04-06,53,1
8060,2020-02-03,14,1
8061,2022-07-17,57,1
8062,2020-07-27,5,1
8063,2022-04-21,51,2
8064,2023-10-31,91,2
8065,2021-06-19,60,1
8066,2022-07-26,80,1
8067,2024-02-28,6,1
8068,2023-08-20,65,1
8069,2021-05-10,46,1
8070,2022-06-14,58,2
8071,2022-10-11,70,2
8072,2020-10-10,40,1
8073,2023-02-17,49,2
8074,2024-01-23,73,2
8075,2021-09-12,9,2
8076,2020-12-17,23,2
8077,2020-08-28,62,2
8078,2022-06-05,2,1
8079,2021-07-02,63,2
8080,2020-12-17,31,2
8081,2020-07-31,34,2
8082,2021-08-15,86,2
8083,2020-07-15,91,2
8084,2022-08-25,72,1
8085,2021-11-18,42,1
8086,2023-05-20,59,2
8087,2020-08-11,8,1
8088,2023-12-06,74,1
8089,2021-11-02,30,2
8090,2021-05-04,14,1
8091,2023-09-04,82,2
8092,2022-10-28,41,2
8093,2020-09-30,15,2
8094,2023-02-03,23,2
8095,2020-10-12,94,2
8096,2022-04-15,65,2
8097,2021-01-30,2,2
8098,2022-01-21,31,1
8099,2022-10-23,50,1
8100,2023-12-03,25,1
8101,2020-08-02,57,1
8102,2021-07-26,83,1
8103,2024-02-09,30,1
8104,2023-05-02,77,1
8105,2023-05-28,3,2
8106,2023-12-29,50,2
8107,2023-09-09,18,2
8108,2022-12-11,34,1
8109,2021-09-28,22,1
8110,2020-08-30,84,2
8111,2021-05-19,43,1
8112,2022-10-09,57,1
8113,2021-10-08,78,2
8114,2020-12-19,54,2
8115,2022-09-29,63,2
8116,2020-01-05,18,2
8117,2020-07-21,19,1
8118,2023-10-18,81,2
8119,2023-12-28,57,2
8120,2022-09-17,65,2
8121,2021-05-16,47,1
8122,2023-06-24,57,1
8123,2023-03-02,43,1
8124,2023-10-27,53,1
8125,2022-02-05,78,1
8126,2021-10-08,50,2
8127,2021-08-22,50,1
8128,2022-06-13,54,2
8129,2023-05-09,18,1
8130,2023-10-09,51,1
8131,2021-12-15,68,2
8132,2020-02-19,114,2
8133,2020-05-04,16,1
8134,2024-01-07,62,1
8135,2022-05-17,58,2
8136,2024-02-20,73,1
8137,2023-04-24,66,1
8138,2023-08-20,32,2
8139,2020-05-14,9,2
8140,2023-06-11,25,1
8141,2021-04-19,21,1
8142,2021-11-10,72,2
8143,2022-02-24,84,2
8144,2021-01-08,15,1
8145,2020-08-17,8,2
8146,2022-02-13,16,2
8147,2021-04-26,53,1
8148,2023-02-22,55,1
8149,2023-02-07,57,1
8150,2022-12-28,4,2
8151,2023-07-26,41,2
8152,2020-03-18,12,1
8153,2023-05-12,49,1
8154,2024-02-14,16,2
8155,2022-05-02,20,1
8156,2022-03-13,87,1
8157,2022-07-30,70,1
8158,2023-10-03,69,1
8159,2021-03-01,90,1
8160,2022-02-01,99,1
8161,2022-01-22,78,2
8162,2023-04-27,17,1
8163,2023-04-30,35,2
8164,2020-09-08,6,1
8165,2020-11-14,37,1
8166,2020-04-10,87,2
8167,2021-08-20,110,1
8168,2021-12-18,24,1
8169,2022-08-20,55,1
8170,2020-01-21,13,1
8171,2020-12-15,59,1
8172,2022-01-25,92,2
8173,2020-11-18,110,1
8174,2021-01-21,55,1
8175,2022-06-21,24,2
8176,2022-02-25,6,2
8177,2020-04-21,56,1
8178,2021-07-03,54,1
8179,2020-03-03,84,1
8180,2021-12-22,104,1
8181,2023-03-25,6,2
8182,2022-03-09,60,2
8183,2022-04-26,6,2
8184,2022-10-27,24,1
8185,2023-03-16,19,2
8186,2024-01-14,55,1
8187,2021-12-26,34,1
8188,2023-04-10,53,2
8189,2021-04-23,12,2
8190,2022-08-19,8,1
8191,2020-04-20,10,1
8192,2022-06-22,6,2
8193,2021-11-27,3,2
8194,2021-03-19,17,1
8195,2023-08-27,40,2
8196,2020-08-02,5,1
8197,2023-05-11,36,2
8198,2022-06-24,54,1
8199,2020-05-22,22,2
8200,2023-08-14,16,1
8201,2020-01-13,35,1
8202,2021-01-30,112,1
8203,2022-08-01,30,1
8204,2021-04-19,19,2
8205,2022-11-15,20,2
8206,2020-11-01,23,1
8207,2021-04-10,42,2
8208,2022-08-19,86,2
8209,2021-10-16,66,1
8210,2021-07-10,47,2
8211,2021-12-25,51,1
8212,2022-04-02,62,1
8213,2022-01-05,40,2
8214,2022-02-25,28,1
8215,2023-09-05,77,1
8216,2020-08-18,39,1
8217,2024-02-21,47,1
8218,2023-11-05,21,2
8219,2023-08-03,65,1
8220,2022-05-10,90,2
8221,2023-10-05,30,1
8222,2020-02-26,23,1
8223,2023-08-18,42,1
8224,2021-06-19,12,2
8225,2023-08-04,52,2
8226,2021-10-19,30,1
8227,2021-05-30,28,1
8228,2023-01-21,40,2
8229,2022-10-01,24,2
8230,2023-04-03,10,1
8231,2022-01-07,46,1
8232,2020-07-13,48,1
8233,2020-08-13,38,2
8234,2021-08-26,42,1
8235,2023-09-23,63,2
8236,2022-04-07,19,1
8237,2020-09-27,40,1
8238,2022-01-03,36,1
8239,2022-02-14,42,1
8240,2020-03-15,21,2
8241,2020-05-05,56,2
8242,2023-01-10,61,1
8243,2023-04-21,30,2
8244,2020-04-18,74,2
8245,2022-06-13,47,1
8246,2022-02-08,28,2
8247,2023-03-17,22,2
8248,2020-06-09,36,2
8249,2022-10-16,21,2
8250,2023-05-19,8,2
8251,2021-11-17,12,1
8252,2023-08-12,40,1
8253,2021-10-23,118,2
8254,2021-06-18,16,1
8255,2021-08-16,36,1
8256,2020-01-29,40,1
8257,2022-10-12,69,2
8258,2024-02-13,17,1
8259,2020-08-28,87,1
8260,2022-12-15,28,1
8261,2020-09-11,55,2
8262,2023-05-18,48,1
8263,2021-12-27,115,2
8264,2020-11-19,19,2
8265,2020-11-23,52,1
8266,2020-05-02,28,2
8267,2023-07-25,60,2
8268,2023-08-19,20,2
8269,2022-03-29,111,2
8270,2022-06-02,84,2
8271,2021-01-22,25,1
8272,2023-09-18,25,2
8273,2023-03-16,25,1
8274,2023-10-12,35,2
8275,2021-01-26,20,2
8276,2023-12-28,68,2
8277,2020-03-03,21,1
8278,2020-12-10,10,2
8279,2022-09-19,27,2
8280,2020-11-24,21,1
8281,2023-09-10,38,2
8282,2023-08-06,12,2
8283,2023-04-04,61,1
8284,2022-02-12,23,1
8285,2023-10-09,13,2
8286,2022-02-09,72,1
8287,2022-01-10,27,1
8288,2020-04-17,8,1
8289,2021-11-08,24,1
8290,2023-05-02,52,1
8291,2021-12-13,14,1
8292,2020-11-30,27,2
8293,2021-08-11,29,1
8294,2021-10-24,69,1
8295,2022-03-30,35,1
8296,2024-01-20,12,1
8297,2021-01-14,72,2
8298,2021-10-17,36,1
8299,2021-01-20,5,1
8300,2023-02-06,16,1
8301,2022-04-05,69,1
8302,2023-10-27,20,1
8303,2020-07-02,33,1
8304,2020-11-01,40,2
8305,2023-02-13,2,2
8306,2021-08-10,53,1
8307,2020-02-15,66,1
8308,2021-01-18,60,1
8309,2023-09-14,12,2
8310,2021-12-29,48,1
8311,2022-08-20,20,2
8312,2023-07-27,21,2
8313,2021-02-11,6,1
8314,2022-05-20,42,1
8315,2022-04-27,49,1
8316,2020-03-27,31,2
8317,2021-08-25,51,2
8318,2022-05-28,27,2
8319,2021-09-21,61,2
8320,2022-12-20,31,2
8321,2022-08-11,74,1
8322,2022-12-23,78,1
8323,2020-12-19,59,1
8324,2023-03-01,37,2
8325,2023-11-25,41,1
8326,2022-10-29,3,2
8327,2020-05-14,93,1
8328,2023-11-16,42,1
8329,2021-09-03,29,1
8330,2021-06-13,92,2
8331,2020-06-19,58,1
8332,2021-12-16,22,1
8333,2021-11-10,39,2
8334,2022-09-19,3,2
8335,2021-03-05,4,1
8336,2023-01-06,79,1
8337,2022-10-28,16,2
8338,2020-12-18,48,2
8339,2021-02-14,22,2
8340,2020-01-12,20,2
8341,2023-11-23,64,2
8342,2022-01-30,53,1
8343,2022-12-01,70,1
8344,2020-03-22,41,1
8345,2020-08-08,22,2
8346,2020-04-13,62,2
8347,2021-03-29,77,2
8348,2020-04-09,13,1
8349,2021-01-02,94,1
8350,2021-06-24,26,2
8351,2020-07-27,16,2
8352,2021-02-17,69,2
8353,2021-09-28,38,2
8354,2023-07-28,41,2
8355,2022-09-20,52,1
8356,2023-08-18,57,2
8357,2022-06-08,15,1
8358,2024-01-07,74,1
8359,2022-04-10,64,2
8360,2021-12-26,20,1
8361,2020-09-25,31,2
8362,2023-10-27,9,1
8363,2023-07-05,1,2
8364,2020-04-05,30,2
8365,2022-02-18,62,2
8366,2023-01-27,42,2
8367,2023-11-24,8,2
8368,2021-09-28,18,2
8369,2020-10-07,17,1
8370,2020-01-29,81,2
8371,2022-05-06,46,1
8372,2020-11-08,77,1
8373,2022-07-08,6,2
8374,2023-08-01,46,1
8375,2023-05-02,46,1
8376,2021-12-31,40,1
8377,2022-02-14,58,1
8378,2022-03-23,77,2
8379,2023-07-01,70,1
8380,2022-10-01,74,2
8381,2021-06-06,3,1
8382,2023-12-29,44,2
8383,2023-11-01,22,2
8384,2020-02-18,6,2
8385,2022-12-20,31,2
8386,2022-01-23,34,1
8387,2022-01-12,17,2
8388,2021-03-04,82,1
8389,2024-01-13,43,1
8390,2020-08-17,43,2
8391,2020-12-09,66,1
8392,2021-07-02,69,2
8393,2023-09-12,61,2
8394,2021-12-21,46,2
8395,2021-06-21,54,1
8396,2020-03-13,31,2
8397,2021-01-26,33,1
8398,2023-01-05,6,2
8399,2024-01-10,12,1
8400,2022-04-17,11,1
8401,2022-08-07,44,2
8402,2020-09-24,67,2
8403,2022-08-19,134,1
8404,2022-06-16,60,2
8405,2020-09-03,58,2
